Transaction_ID,Date,SKU_ID,Product_Name,Category_L1,Category_L2,Category_L3,Unit_Price,Unit_Cost,Quantity_Sold,Total_Sale_Amount,Discount_Applied,Promotion_ID,Payment_Method,Store_ID,Store_Location,Region,Stock_On_Hand,Customer_ID
TXN001590,2024-12-26,SKU004, Luxurious Skincare Site ,Beauty,Skincare,Casual,121.96,90.6,7,853.72,9.47,PROMO001,Credit Card,STR007,Port Jesseville,Midwest,40,03cde2e3-21bd-4b41-8699-8731ddcf8766
TXN001591,2024-12-05,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,57.1,29.65,10,571.0,0.0,,Credit Card,STR015,Adamsborough,South,32,
TXN001592,2020-12-03,SKU022,Trendy Sneakers Early,Footwear,Sneakers,Formal,65.77,36.01,10,657.7,0.0,,Cash,STR003,Herrerafurt,South,0,
TXN001593,2020-01-18,SKU010,Trendy Sandals Blue,Footwear,Sandals,Casual,82.22,52.29,2,164.44,0.0,,UPI,STR009,West Michael,Northeast,20,
TXN001594,2020-01-05,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,5,995.4,0.0,,Credit Card,STR003,Herrerafurt,South,90,
TXN001595,2023-03-17,SKU006,Vintage Sandals Election,Footwear,Sandals,Casual,28.38,21.41,6,170.28,0.0,,Cash,STR001,North Noahstad,South,6,
TXN001596,2024-08-09,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,,30.9,7,362.11,0.0,,Credit Card,STR013,Lake Mark,Northeast,38,
TXN001597,2022-12-13,SKU005,Vintage Dresses Face,Clothing,Dresses,Seasonal,74.65,40.81,3,223.95,12.13,PROMO003,Cash,STR014,East Lydiamouth,West,66,3ce915e7-c9d6-463b-8a3c-6f5f5bb5c40c
TXN001598,2023-05-27,SKU015,Stylish Fragrances Begin,Unknown,Fragrances,Formal,134.53,83.23,7,941.71,,,UPI,STR012,South Noah,Northeast,58,
TXN001599,2022-11-08,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,7,1394.82,0.0,,Gift Card,STR005, Lake Chad ,West,40,
TXN001600,2021-03-07,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,56.86,38.01,3,202.06,1.18,PROMO001,Cash,STR008,Ramirezstad,South,17,2c9b662e-040a-4aae-92e2-afd996bf10ab
TXN001601,2020-05-30,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,6,963.0,0.0,,UPI,STR013,Lake Mark,Northeast,16,
TXN001602,2023-09-30,SKU043,Elegant Dresses Save,Clothing,Dresses,Formal,197.21,114.3,5,986.05,0.0,,Credit Card,STR009,West Michael,Northeast,5,
TXN001603,2022-03-11,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,51.73,30.9,1,51.73,0.0,,UPI,STR006,Port Keith,South,64,
TXN001604,2022-03-25,SKU046,Minimalist Sandals Fall,Footwear,Sandals,Casual,100.59,78.04,4,402.36,0.0,,UPI,STR014,East Lydiamouth,West,85,
TXN001605,2024-03-19,SKU037,Vintage Handbags Table,Accessories,Handbags,Casual,77.32,48.2,1,77.32,0.0,,Cash,STR014,East Lydiamouth,West,12,
TXN001606,2021-11-16,SKU010,Trendy Sandals Blue,Footwear,Sandals,Casual,82.22,52.29,4,280.4,0.0,,Credit Card,STR001,North Noahstad,South,26,
TXN001607,2022-05-05,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,116.64,83.37,17,1982.88,0.0,,UPI,STR013,Lake Mark,Northeast,1,bde13c1b-2073-4f6d-8d6a-05b343ef2016
TXN001608,2024-04-29,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,121.8,61.16,7,852.6,,,UPI,STR004,New Kellystad,Midwest,36,
TXN001609,2024-12-26,SKU034,Elegant Dresses List,Clothing,Dresses,Casual,173.33,90.35,10,1733.3,15.4,PROMO001,Credit Card,STR010,Jacquelineland,Northeast,71,bee3eb79-1d18-4ee9-86ad-8a8c6bc4123e
TXN001610,2024-03-27,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,1,186.49,0.0,,UPI,STR001,North Noahstad,South,61,
TXN001611,2022-05-04,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,10,1864.9,0.0,,Credit Card,STR015,Adamsborough,South,58,c72c1fe3-72c2-4a16-b9eb-4168104556e5
TXN001612,2024-12-30,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,4,405.84,0.0,,Credit Card,STR014,East Lydiamouth,West,1,
TXN001613,2020-03-24,SKU015,Stylish Fragrances Begin,Beauty,Fragrances,Formal,134.53,83.23,7,941.71,,PROMO001,UPI,STR014,East Lydiamouth,West,70,
TXN001614,2020-02-03,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,121.8,61.16,5,609.0,0.0,,UPI,STR014,East Lydiamouth,West,75,1beaf6ac-97fa-4f04-8363-90075cae9610
TXN001615,2023-09-16,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,4,636.32,0.0,,Credit Card,STR005,Lake Chad,West,23,
TXN001616,2021-02-14,SKU001,Stylish Pants Purpose,Clothing,Pants,Formal,52.41,37.78,6,314.46,,,Gift Card,STR011, New Jessica ,Midwest,0,f206c269-38b7-4c07-80fb-929673b6a09b
TXN001617,2024-03-14,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,5,132.07,,,Credit Card,STR005,,West,27,
TXN001618,2022-01-10,SKU007,Luxurious Skincare Dog,Beauty,Skincare,Casual,,88.6,5,559.4,0.0,,UPI,STR013,Lake Mark,Northeast,10,
TXN001619,2024-11-23,SKU008,Modern Necklaces Chair,Jewelry,Necklaces,Seasonal,167.59,114.89,4,670.36,15.41,PROMO003,Gift Card,STR014,,West,58,
TXN001620,2022-10-21,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,8,1500.72,0.0,,Credit Card,STR014,East Lydiamouth,West,11,
TXN001621,2020-07-07,SKU023,Modern Pants Mouth,Clothing,Pants,Seasonal,194.66,141.83,4,778.64,0.0,,Credit Card,STR003,Herrerafurt,South,0,
TXN001622,2024-07-05,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,3,548.45,3.22,PROMO005,Cash,STR002,Cassandraton,West,97,
TXN001623,2020-03-02,SKU022,Trendy Sneakers Early,FOOTWEAR,Sneakers,Formal,65.77,36.01,14,920.78,,,UPI,STR014,,West,52,c8819065-ba2c-48ce-8b19-f88e9d77a45e
TXN001624,2021-01-24,SKU040,Stylish Scarves Song,ACCESSORIES,Scarves,Formal,176.15,92.06,10,1761.5,0.0,,Cash,STR011,New Jessica,Midwest,30,
TXN001625,2024-05-18,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,57.1,29.65,7,399.7,0.0,,Credit Card,STR009,West Michael,Northeast,5,
TXN001626,2020-01-08,SKU037,Vintage Handbags Table,Accessories,Handbags,Casual,77.32,48.2,20,1546.4,0.0,,UPI,STR006,Port Keith,South,1,
TXN001627,2024-10-31,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,,135.5,2,372.98,0.0,,Credit Card,STR002,Cassandraton,West,18,
TXN001628,2023-02-07,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,2,318.16,0.0,,Cash,STR012,South Noah,Northeast,41,857dd3b3-a8ad-4f36-9df2-75ebe8a3f341
TXN001629,2023-01-04,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,2,330.08,,PROMO002,UPI,STR005,Lake Chad,West,20,f6ca6b8b-a4b1-4991-b542-46464d37a539
TXN001630,2024-10-06,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,6,334.62,6.17,PROMO003,Credit Card,STR002,Cassandraton,West,0,7a9e8eef-ffa3-41be-8f92-40e107f97d05
TXN001631,2021-01-13,SKU046,Minimalist Sandals Fall,Footwear,Sandals,Casual,100.59,78.04,9,905.31,0.0,,UPI,STR002,Cassandraton,West,13,
TXN001632,2024-04-21,SKU022,Trendy Sneakers Early,Footwear,Sneakers,Formal,65.77,36.01,4,263.08,0.0,,Cash,STR006,Port Keith,South,0,
TXN001633,2024-04-06,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,2,318.16,0.0,,Credit Card,STR013,Lake Mark,Northeast,89,
TXN001634,2023-02-05,SKU043,Elegant Dresses Save,Clothing,Dresses,Formal,197.21,114.3,7,1380.47,0.0,,Cash,STR005,LAKE CHAD,West,54,afa415e5-6d20-4496-a6d0-6371d8e88ebb
TXN001635,2021-11-13,SKU018,Luxurious Handbags Almost,Accessories,Handbags,Seasonal,27.27,14.02,2,54.54,18.89,PROMO001,Cash,STR012,South Noah,Northeast,61,
TXN001636,2022-04-11,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,10,507.0,0.0,,UPI,STR002,Cassandraton,West,43,e8e22743-b65f-4ea9-bd82-42641ba362e7
TXN001637,2023-08-21,SKU037,Vintage Handbags Table,Accessories,Handbags,Casual,77.32,48.2,1,77.32,0.0,,UPI,STR012,,Northeast,95,
TXN001638,2024-11-04,SKU044,Bohemian Earrings Knowledge,Jewelry,Earrings,Formal,135.76,87.7,7,950.32,10.46,PROMO003,Credit Card,STR009,,Northeast,25,
TXN001639,2021-05-02,SKU004,Luxurious Skincare Site,Beauty,Skincare,Casual,121.96,90.6,7,853.72,10.56,PROMO003,Cash,STR007,,Midwest,53,
TXN001640,2021-08-12,SKU018,Luxurious Handbags Almost,Accessories,Handbags,Seasonal,27.27,14.02,2,54.54,0.0,,Credit Card,STR004,New Kellystad,Midwest,1,
TXN001641,2022-04-10,SKU038,Trendy Pants True,Clothing,Pants,Seasonal,21.52,15.46,10,215.2,12.82,PROMO001,Gift Card,STR004,New Kellystad,Midwest,92,14aeaf5c-e636-48c9-92d0-498d718d4d05
TXN001642,2021-05-26,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,7,607.04,4.37,PROMO001,Credit Card,STR001,North Noahstad,South,92,10d08d11-25f9-44bf-9bb9-61555275eb94
TXN001643,2023-11-26,SKU001,Stylish Pants Purpose,Clothing,Pants,Formal,52.41,37.78,4,209.64,0.0,,Cash,STR007,Port Jesseville,Midwest,16,
TXN001644,2021-10-27,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,5,288.16,0.0,,Credit Card,STR007,Port Jesseville,Midwest,27,
TXN001645,2021-01-20,SKU043,Elegant Dresses Save,CLOTHING,Dresses,Formal,197.21,114.3,4,788.84,0.0,,Gift Card,STR014,East Lydiamouth,West,33,a21150f9-9fd3-4579-8667-72ce204e178c
TXN001646,2022-08-07,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,1,49.81,0.0,,Credit Card,STR001,North Noahstad,South,15,
TXN001647,2020-10-15,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,1,160.5,0.0,,UPI,STR005,Lake Chad,West,0,
TXN001648,2021-09-12,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,5,507.3,0.0,,Gift Card,N/A,New Kellystad,Midwest,62,533f5a72-b64f-454a-8c61-165495da75c1
TXN001649,2020-09-30,SKU002,Vintage Makeup Brother,Beauty,Makeup,Seasonal,16.04,8.47,8,128.32,0.0,,Gift Card,STR013,Lake Mark,Northeast,83,
TXN001650,2020-08-12,SKU018,Luxurious Handbags Almost,Accessories,Handbags,Seasonal,27.27,14.02,5,136.35,,,Credit Card,STR012,South Noah,Northeast,40,
TXN001651,2020-02-11,SKU005,Vintage Dresses Face,Clothing,Dresses,Seasonal,74.65,40.81,2,149.3,0.0,,Credit Card,STR010,Jacquelineland,Northeast,97,
TXN001652,2023-02-12,SKU040,Stylish Scarves Song,Accessories,Scarves,Formal,176.15,92.06,1000,1585.35,0.0,,UPI,STR010,Jacquelineland,Northeast,1,87d292a6-98ee-4c2b-be9f-ecaa6182f347
TXN001653,2020-02-10,SKU021,Trendy Makeup Discover,Beauty,Makeup,Seasonal,139.52,92.24,9,1255.68,0.0,,Credit Card,STR013,Lake Mark,Northeast,24,9afd4015-816b-4b9f-b426-b1934b7e6b3c
TXN001654,2021-09-19,SKU047,Bohemian Makeup Clearly,Beautys,Makeup,Casual,25.22,14.02,5,126.1,0.0,,UPI,STR013,Lake Mark,Northeast,78,
TXN001655,2021-12-31,SKU007,Luxurious Skincare Dog,Beauty,Skincare,Casual,111.88,88.6,4,447.52,0.0,,Credit Card,STR007,Port Jesseville,Midwest,46,
TXN001656,2021-05-08,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,,27.36,7,354.9,0.0,,Cash,STR006,Port Keith,South,0,
TXN001657,2020-10-07,SKU015,Stylish Fragrances Begin,Beauty,Fragrances,Formal,134.53,83.23,4,538.12,0.0,,Credit Card,STR007,Port Jesseville,Midwest,14,
TXN001658,2023-01-28,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,4,759.6,0.0,,Cash,STR012,South Noah,Northeast,76,
TXN001659,2021-07-28,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,4,405.84,18.47,PROMO005,Cash,STR010,Jacquelineland,Northeast,77,
TXN001660,2023-07-12,SKU049,Minimalist Makeup Source,Beauty,Makeup,Seasonal,17.55,9.21,5,87.75,0.0,,UPI,STR004,New_Kellystad,Midwest,1,
TXN001661,2022-09-29,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,6,517.32,10.08,PROMO002,Gift Card,STR013,Lake Mark,Northeast,55,
TXN001662,2021-12-31,SKU049,Minimalist Makeup Source,Beauty,Makeup,Seasonal,17.55,9.21,3,52.65,1.96,PROMO005,Cash,STR008,ramirezstad,South,23,
TXN001663,2021-04-24,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,,67.86,4,346.88,0.0,,Cash,STR001,,South,8,
TXN001664,2021-04-07,SKU040,Stylish Scarves Song,Accessoriess,Scarves,Formal,176.15,92.06,4,835.98,15.13,PROMO003,UPI,STR003,Herrerafurt,South,89,b3a7d0e0-cb08-487d-9963-c26d6e218b09
TXN001665,2020-11-21,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,17,3384.36,3.51,PROMO004,Cash,STR007,PORT JESSEVILLE,Midwest,28,a6a27967-a79b-44b6-9a50-9fed1d4a3d81
TXN001666,2022-04-30,SKU007,Luxurious Skincare Dog,Beauty,Skincare,Casual,111.88,88.6,3,335.64,10.41,PROMO005,UPI,STR007,Port Jesseville,Midwest,76,
TXN001667,2023-04-14,SKU022,Trendy Sneakers Early,Footwear,Sneakers,Formal,65.77,36.01,15,986.55,0.0,,Credit Card,STR015,Adamsborough,South,58,
TXN001668,2023-06-05,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,10,1899.0,0.0,,UPI,STR005,Lake Chad,West,3,b888f6ed-8d24-4e3e-84da-bddbe0b15aba
TXN001669,08/28/2021,SKU025,Classic Handbags Agreement,Accessories,Handbags,Formal,112.48,82.51,2,224.96,0.0,,Cash,STR013,Lake Mark,Northeast,7,73991a47-6e19-4042-b70b-c063dd90e79e
TXN001670,2023-12-05,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,8,405.6,0.0,,UPI,STR014,,West,18,56c438e4-69ef-4fb1-ba7e-8e14e359eee1
TXN001671,2021-01-03,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,3,152.1,0.0,,Cash,STR015,Adamsborough,South,70,
TXN001672,2021-05-09,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,9,456.3,0.0,,Credit Card,STR009,West Michael,Northeast,18,
TXN001673,2020-03-31,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,4,660.16,0.0,,Cash,STR008,RAMIREZSTAD,South,57,6a7e4c36-6613-4e69-b418-8109d3d1bf0f
TXN001674,2024-01-16,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,6,1013.1,,,UPI,STR009,West Michael,Northeast,44,6d4067f4-5003-4b35-9857-8bafbac7e2b9
TXN001675,2024-04-16,SKU001,Stylish Pants Purpose,Clothing,Pants,Formal,52.41,37.78,12,628.92,,,UPI,STR013,Lake Mark,Northeast,11,
TXN001676,2024-03-31,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,2,173.44,3.82,PROMO001,Credit Card,STR013,Lake Mark,Northeast,83,
TXN001677,2024-05-31,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,1,168.85,0.0,,Gift Card,STR012,South Noah,Northeast,87,5fd23109-4140-452c-aa44-825950018b7b
TXN001678,2022-10-29,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,5,507.3,10.92,PROMO002,UPI,STR005,,West,62,ec48bf55-afd3-40c4-a713-582cf41ea3ac
TXN001679,2022-12-05,SKU050, Chic Fragrances Great ,Beauty,Fragrances,Seasonal,187.59,105.29,5,937.95,0.0,,UPI,STR002,Cassandraton,West,61,d4ef00aa-175a-41ec-912f-a61279699ed2
TXN001680,2022-06-09,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,1,186.49,5.23,PROMO002,Credit Card,STR001,north noahstad,South,12,
TXN001681,2022-11-22,SKU018,Luxurious Handbags Almost,Accessories,Handbags,Seasonal,27.27,14.02,7,190.89,0.0,,Credit Card,STR009,West Michael,Northeast,35,
TXN001682,2021-10-20,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,5,849.6,0.0,,UPI,STR011,New Jessica,Midwest,6,
TXN001683,2020-03-21,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,4,675.4,,,UPI,STR008,Ramirezstad,South,59,
TXN001684,2024-05-29,SKU002,Vintage Makeup Brother,Beauty,Makeup,Seasonal,16.04,8.47,9,144.36,1.3,PROMO003,UPI,STR013,Lake Mark,Northeast,51,18b87245-6e8f-45a1-97dd-ed8115da705c
TXN001685,2022-12-18,SKU008,Modern Necklaces Chair,Jewelry,Necklaces,Seasonal,167.59,114.89,9,1508.31,0.0,,Credit Card,STR015,Adamsborough,South,83,cfd01cbd-5f65-48ce-bd21-bc11be9d61ee
TXN001686,2022-08-28,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,57.1,29.65,9,513.9,14.37,PROMO002,Credit Card,STR015,Adamsborough,South,0,96229348-0f5a-49d3-8e6e-5003214f3f12
TXN001687,2020-11-13,SKU044,Bohemian Earrings Knowledge,Jewelry,Earrings,Formal,135.76,87.7,7,950.32,0.0,,Credit Card,STR002,Cassandraton,West,74,
TXN001688,09/27/2023,SKU047,Bohzmian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,3,75.66,17.59,PROMO002,Credit Card,STR005,Lake Chad,West,68,
TXN001689,2020-08-01,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,8,1594.08,0.0,,UPI,STR013,Lake Mark,Northeast,81,
TXN001690,2021-12-27,SKU049,Minimalist Makeup Source,Beauty,Makeup,Seasonal,17.55,9.21,1,17.55,,PROMO003,Credit Card,STR006,Port Keith,South,38,5463adc7-8fca-4b6a-8fc4-2092f4e559e5
TXN001691,2024-11-07,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,8,201.76,8.23,PROMO003,UPI,STR001,North Noahstad,South,68,
TXN001692,2020-02-16,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,,105.29,6,1125.54,0.0,,UPI,STR004,New Kellystad,Midwest,36,
TXN001693,2020-10-01,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,1,186.49,0.0,,Credit Card,STR010,Jacquelineland,Northeast,82,5a856750-692a-4139-9f4a-8ca1ab85fd59
TXN001694,2024-10-12,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,4,642.0,0.0,,UPI,STR004,New Kellystad,Midwest,68,c012a0ff-f0ed-4303-aa53-c19cdfa4bb9f
TXN001695,2021-10-07,SKU046,minimalist sandals fall,Footwear,Sandals,Casual,100.59,78.04,4,402.36,0.0,,UPI,STR002,Cassandraton,West,0,
TXN001696,2022-07-20,SKU034,Elegant Dresses List,Clothing,Dresses,Casual,173.33,90.35,2,346.66,0.0,,UPI,STR008,Ramirezstad,South,76,b8976ec5-ea74-4b18-9e3b-496f6c4596f6
TXN001697,2023-10-22,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,51.73,30.9,7,362.11,0.0,,Gift Card,STR008,Ramirezstad,South,0,
TXN001698,2020-03-12,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,10,252.2,0.0,,Credit Card,STR002,Cassandraton,West,50,99b479d4-49a2-44ae-b7e8-f8e50d2b91ef
TXN001699,2022-10-22,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,9,501.93,0.0,,Cash,STR013,Lake Mark,Northeast,4,
TXN001700,2020-03-01,SKU038,Trendy Pants True,Clothing,Pants,Seasonal,21.52,15.46,8,172.16,2.57,PROMO005,Credit Card,STR002,Cassandraton,West,0,
TXN001701,2021-11-14,SKU031,Vintage Belts Offer,Unknown,Belts,Formal,199.08,138.35,5,995.4,0.0,,UPI,STR011,New Jessica,Midwest,93,
TXN001702,2020-01-07,SKU040,Stylish Scarves Song,Accessories,Scarves,Formal,176.15,92.06,6,1056.9,0.0,,Credit Card,STR011,New Jessica,Midwest,10,
TXN001703,2020-05-25,SKU008, Modern Necklaces Chair ,Jewelry,Necklaces,Seasonal,167.59,114.89,10,1675.9,0.0,,Credit Card,STR014,East Lydiamouth,West,51,
TXN001704,2021-12-03,SKU002,Vintage Makeup Brother,Beauty,Makeup,Seasonal,,8.47,7,112.28,16.3,PROMO002,Gift Card,STR010,,Northeast,65,93f277cc-1a85-410d-9a05-7c114ffca6b1
TXN001705,2021-05-06,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,7,1329.3,5.11,PROMO001,UPI,STR005,Lake Chad,West,38,a81fdec3-279c-458a-b676-0ce581e5c9f6
TXN001706,2023-01-02,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,6,334.62,0.0,,UPI,STR012,South Noah,Northeast,64,
TXN001707,2022-05-27,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,9,1485.36,0.0,,Cash,STR013,Lake Mark,Northeast,100,
TXN001708,03/27/2020,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,51.73,30.9,9,557.5,0.0,,Credit Card,STR014,East Lydiamouth,West,78,1bb43332-d8e7-412f-b968-1c817b70c3b8
TXN001709,2024-11-19,SKU049,Minimalist Makzup Source,Beauty,Makeup,Seasonal,17.55,9.21,8,140.4,18.81,PROMO002,Cash,STR001,North Noahstad,South,28,5e187b24-8e67-4a01-986a-646059a1120e
TXN001710,2021-11-28,SKU023, Modern Pants Mouth ,Clothing,Pants,Seasonal,194.66,141.83,9,1751.94,0.0,,Credit Card,STR001,North Noahstad,South,81,
TXN001711,2022-05-19,SKU049,Minimalist Makeup Source,Beauty,Makeup,Seasonal,,9.21,3,52.65,0.0,,Gift Card,STR009, West Michael ,Northeast,38,
TXN001712,2020-03-23,SKU008,Modern Necklaces Chair,Jewelry,Necklaces,Seasonal,167.59,114.89,9,1508.31,10.56,PROMO004,UPI,STR004,New Kellystad,Midwest,31,
TXN001713,2023-09-28,SKU036,stylish fragrances fall,Beauty,Fragrances,Formal,159.08,118.08,3,477.24,0.0,,Credit Card,STR012,South Noah,Northeast,79,
TXN001714,2020-04-19,SKU007,Luxurious Skincare Dog,Beauty,Skincare,Casual,,88.6,1,111.88,0.0,,Cash,STR011,New Jessica,Midwest,73,
TXN001715,2020-05-12,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,1,160.5,0.0,,Credit Card,STR005,Lake Chad,West,22,
TXN001716,2023-05-09,SKU046,Minimalist Sandals Fall,Footwear,Sandals,Casual,100.59,78.04,7,704.13,0.0,,Credit Card,STR010,Jacquelineland,Northeast,100,
TXN001717,2024-08-27,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,10,1590.8,0.0,,UPI,STR011,New Jessica,Midwest,59,92f837d4-4750-4f1d-833a-1f6c1d691fba
TXN001718,2022-12-05,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,6,963.0,0.0,,UPI,STR003,,South,19,
TXN001719,2020-07-29,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,5,802.5,0.0,,UPI,STR001,North Noahstad,South,23,
TXN001720,2020-08-09,SKU012,Classic Pants Sit,Clothing,Pants,Seasonal,111.49,63.93,4,379.73,0.0,,Cash,STR014,East Lydiamouth,West,52,
TXN001721,2020-04-22,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,8,446.16,12.81,PROMO004,UPI,STR010,Jacquelineland,Northeast,4,
TXN001722,2020-12-22,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,4,346.88,0.0,,Credit Card,STR004,New Kellystad,Midwest,78,
TXN001723,2023-08-24,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,,38.01,3,170.58,0.0,,Credit Card,STR015,Adamsborough,South,0,
TXN001724,2021-08-06,SKU001,Stylish Pants Purpose,Clothing,Pants,Formal,52.41,37.78,7,366.87,0.0,,Cash,STR015,Adamsborough,South,89,
TXN001725,2022-06-08,SKU022,Trendy Sneakers Early,Footwear,Sneakers,Formal,65.77,36.01,3,197.31,0.0,,UPI,STR001,North Noahstad,South,19,
TXN001726,2021-06-28,SKU006,Vintage Sandals Election,Footwear,Sandals,Casual,28.38,21.41,10,283.8,0.0,,Credit Card,STR013,Lake Mark,Northeast,0,
TXN001727,2020-01-31,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,2,318.16,0.0,,UPI,STR008,Ramirezstad,South,25,
TXN001728,2021-10-04,SKU037,Vintage Handbags Table,Accessories,Handbags,Casual,77.32,48.2,2,154.64,0.0,,Cash,STR006,,South,70,d85c16bd-6dda-4f8d-8ea6-0f4c39e58ff0
TXN001729,2023-04-18,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,5,937.95,0.0,,Cash,STR005,,West,0,
TXN001730,2022-09-06,SKU049,Minimalist Makeup Source,Beauty,Makeup,Seasonal,17.55,9.21,20,351.0,0.0,,Credit Card,STR004,New Kellystad,Midwest,50,d1846c39-c476-4556-b97b-e2dd8f9b72ae
TXN001731,2020-04-22,SKU008,Modern Necklaces Chair,Jewelry,Necklaces,Seasonal,,114.89,7,1173.13,0.0,,Cash,STR014,East Lydiamouth,West,79,
TXN001732,2024-08-13,SKU002,Vintage Makeup Brother,Beauty,Makeup,Seasonal,,8.47,7,112.28,0.0,,UPI,STR001,North Noahstad,South,38,
TXN001733,2020-05-29,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,7,607.04,0.0,,UPI,STR006,Port Keith,South,75,
TXN001734,2023-08-07,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,6,334.62,0.0,,Credit Card,STR011,New Jessica,Midwest,0,
TXN001735,2022-06-25,SKU039,Stylish Dresses According,Clothing,Dresses,Casual,111.89,60.65,1,111.89,0.0,,Credit Card,STR005,Lake Chad,West,52,
